city,country,macro_region,n_nodes,n_edges,pc_cebh,pc_road,road_gap,pc_spatial_null,pc_spatial_null_ci_low,pc_spatial_null_ci_high,spatial_null_gap,road_minus_spatial,spatial_fraction_of_road_gap,remaining_fraction_after_spatial,threshold_boundary_hit,runtime_seconds,swap_fraction_target,n_perm,n_bootstrap,length_bins,bin_tolerance,status,accepted_swaps,attempted_swaps,acceptance_rate,accepted_swaps_per_edge,degree_max_abs_drift,chord_length_mean_ratio,chord_length_median_ratio,chord_length_bin_tvd,length_rejects,topology_rejects,notes
Jakarta,Indonesia,Asia,50166,65445,0.512325721577254,0.7,0.1876742784227459,0.625,0.625,0.625,0.11267427842274602,0.07499999999999996,0.6003714487125479,0.39962855128745256,False,1.8751156330108643,0.02,6,80,12,1,pass,1309.0,46988.0,0.027858176555716353,0.0200015280006112,0.0,5.181462255661235,1.0,0.017663687065474824,45675.0,4.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Manila,Philippines,Asia,25142,36895,0.4492979529208324,0.65,0.2007020470791676,0.575,0.55,0.575,0.12570204707916754,0.07500000000000007,0.6263117337790977,0.37368826622090234,False,1.0582423210144043,0.02,6,80,12,1,pass,738.0,27240.0,0.02709251101321586,0.02000271039436238,0.0,3.8817769697809172,1.0,0.018295161946063156,26496.0,6.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Mumbai,India,Asia,18270,24999,0.4825037154272258,0.725,0.2424962845727741,0.625,0.6,0.625,0.1424962845727742,0.09999999999999998,0.587622547800358,0.41237745219964217,False,0.7325320243835449,0.02,6,80,12,1,pass,500.0,18824.0,0.026561835954101148,0.02000080003200128,0.0,4.006457586856701,1.0,0.018200728029121163,18319.0,5.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Bengaluru,India,Asia,101357,136603,0.487624045120297,0.7,0.2123759548797029,0.575,0.575,0.6,0.08737595487970296,0.125,0.4114211278258677,0.5885788721741326,False,3.977954149246216,0.02,6,80,12,1,pass,2732.0,100616.0,0.027152739126977816,0.019999560770993317,0.0,6.877476186243782,1.0,0.017788774770685856,97873.0,11.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Los Angeles,United States,North America,22280,34611,0.4249303262083952,0.6,0.1750696737916047,0.525,0.525,0.525,0.10006967379160481,0.07499999999999996,0.5715991332155184,0.4284008667844819,False,0.9773147106170654,0.02,6,80,12,1,pass,692.0,24095.0,0.028719651379954348,0.019993643639305423,0.0,3.334864141873907,1.0,0.017768917396203517,23396.0,7.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
New York City,United States,North America,20109,34130,0.3876426827190641,0.575,0.1873573172809358,0.5,0.5,0.525,0.1123573172809359,0.07499999999999996,0.5996953783900524,0.4003046216099479,False,0.9604465961456299,0.02,6,80,12,1,pass,683.0,24225.0,0.028194014447884417,0.020011719894520948,0.0,3.824938499007069,1.0,0.017433343099912103,23528.0,14.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Montreal,Canada,North America,20313,32065,0.4231662575553621,0.625,0.2018337424446379,0.525,0.525,0.525,0.10183374244463794,0.09999999999999998,0.5045427053534941,0.49545729464650606,False,0.9473817348480225,0.02,6,80,12,1,pass,641.0,24416.0,0.026253276539973787,0.01999064400436613,0.0,3.6473321836087553,1.0,0.017246218618431314,23768.0,7.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Vancouver,Canada,North America,14876,22751,0.4277066531310511,0.625,0.1972933468689489,0.55,0.525,0.55,0.12229334686894894,0.07499999999999996,0.6198554021701587,0.3801445978298413,False,0.6451592445373535,0.02,6,80,12,1,pass,455.0,15916.0,0.02858758482030661,0.01999912091776186,0.0,3.5659213481776906,1.0,0.01727396597951738,15451.0,10.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
London,United Kingdom,Europe,48353,62602,0.5199847165924646,0.775,0.2550152834075354,0.65,0.625,0.65,0.13001528340753543,0.125,0.5098332996762407,0.49016670032375953,False,1.7377514839172363,0.02,6,80,12,1,pass,1252.0,42493.0,0.029463676370225685,0.019999361042778187,0.0,5.38763502004079,1.0,0.017411584294431487,41237.0,4.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Paris,France,Europe,36946,55181,0.453974052043998,0.65,0.196025947956002,0.575,0.575,0.575,0.12102594795600197,0.07500000000000007,0.6173975905637055,0.38260240943629464,False,1.5708045959472656,0.02,6,80,12,1,pass,1104.0,39484.0,0.027960692938911964,0.020006886428299595,0.0,4.677854656474751,1.0,0.01808593537630706,38373.0,7.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Amsterdam,Netherlands,Europe,23201,32887,0.466680857102313,0.7,0.2333191428976869,0.6,0.575,0.6,0.13331914289768698,0.09999999999999998,0.5714025057778861,0.42859749422211413,False,0.9241178035736084,0.02,6,80,12,1,pass,658.0,22882.0,0.0287562276024823,0.020007905859458143,0.0,4.071415360658317,1.0,0.018031440994922,22213.0,11.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Barcelona,Spain,Europe,18674,28820,0.438814196750765,0.625,0.1861858032492349,0.55,0.55,0.575,0.11118580324923505,0.07499999999999996,0.5971765908510103,0.4028234091489903,False,0.8482375144958496,0.02,6,80,12,1,pass,576.0,22007.0,0.026173490253101287,0.019986120749479527,0.0,4.072386119853921,1.0,0.01776544066620403,21422.0,9.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Warsaw,Poland,Europe,17582,24341,0.4800796812749004,0.7,0.2199203187250994,0.6,0.6,0.625,0.11992031872509956,0.09999999999999998,0.5452898550724641,0.45471014492753653,False,0.735135555267334,0.02,6,80,12,1,pass,487.0,19302.0,0.025230546057403377,0.020007394930364405,0.0,3.645880531513219,1.0,0.01836407707160758,18809.0,6.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Prague,Czechia,Europe,19787,27325,0.4768012005095185,0.7,0.2231987994904814,0.625,0.6,0.625,0.14819879949048148,0.07499999999999996,0.6639766872796357,0.33602331272036445,False,0.7732899188995361,0.02,6,80,12,1,pass,546.0,19157.0,0.028501331106123087,0.01998170173833486,0.0,3.882249217193193,1.0,0.018005489478499538,18608.0,3.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Rome,Italy,Europe,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.6,0.6,0.625,0.12946702892110817,0.07500000000000007,0.6331926942170317,0.366807305782969,False,1.0636720657348633,0.02,6,80,12,1,pass,741.0,27202.0,0.02724064407028895,0.019993524364578276,0.0,4.346118209792695,1.0,0.017457233824402354,26455.0,6.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
Milan,Italy,Europe,25735,38172,0.4648772408417771,0.65,0.1851227591582229,0.6,0.575,0.6,0.13512275915822286,0.050000000000000044,0.7299089521604124,0.27009104783958765,False,1.0323553085327148,0.02,6,80,12,1,pass,763.0,25222.0,0.030251367853461265,0.019988473226448707,0.0,4.483379548270724,1.0,0.017552132453106987,24454.0,5.0,single-replicate 71-city spatial-scale null screen; not a full R56 replacement
