city,country,macro_region,swap_fraction,n_replicates_total,n_replicates_pass,n_replicates_fail,n_nodes,n_edges,pc_cebh,pc_road,road_gap,pc_geometry_null_mean,geometry_null_gap_mean,road_minus_geometry_mean,geometry_fraction_of_road_gap_mean,remaining_fraction_after_geometry_mean,accepted_swaps_per_edge_mean,acceptance_rate_mean,length_bin_tvd_mean,degree_max_abs_drift_max,threshold_boundary_hits,null_mobility_index_mean,runtime_seconds_mean,pc_spatial_null,spatial_null_gap,road_minus_spatial,remaining_fraction_after_spatial,geometry_vs_spatial_residual_change
Los Angeles,United States,North America,0.01,3,3,0,22280,34611,0.4249303262083952,0.6,0.1750696737916047,0.6083333333333333,0.18340300712493804,-0.008333333333333333,1.0476000963093872,-0.047600096309386934,0.0099968218196527,0.0017943058491816002,0.0,0,0,0.0072285198898365335,12.564231872558594,0.525,0.1000696737916048,0.0749999999999999,0.4284008667844819,-0.08333333333333323
Los Angeles,United States,North America,0.02,3,3,0,22280,34611,0.4249303262083952,0.6,0.1750696737916047,0.625,0.20006967379160476,-0.025000000000000005,1.142800288928161,-0.14280028892816085,0.0199936436393054,0.0017933063784401002,0.0,0,0,0.012427371338529766,23.652211904525757,0.525,0.1000696737916048,0.0749999999999999,0.4284008667844819,-0.09999999999999991
Manila,Philippines,Asia,0.01,3,3,0,25142,36895,0.4492979529208324,0.65,0.2007020470791676,0.6583333333333333,0.20903538041250094,-0.008333333333333333,1.0415209184689893,-0.041520918468989136,0.0100013551971811,0.0018476596067088667,0.0,0,0,0.005586648789395433,14.331355889638266,0.575,0.1257020470791675,0.075,0.3736882662209023,-0.08333333333333333
Manila,Philippines,Asia,0.02,3,3,0,25142,36895,0.4492979529208324,0.65,0.2007020470791676,0.6583333333333333,0.20903538041250094,-0.008333333333333333,1.0415209184689893,-0.041520918468989136,0.0200027103943623,0.0016703528891390668,0.0,0,0,0.010840984680166999,28.864462455113728,0.575,0.1257020470791675,0.075,0.3736882662209023,-0.08333333333333333
Melbourne,Australia,Oceania,0.01,3,3,0,35052,51621,0.4686087256486138,0.7,0.2313912743513861,0.6999999999999998,0.2313912743513861,0.0,1.0000000000000004,0.0,0.009995931888185,0.0026806176482178667,0.0,0,0,0.003707450835199367,14.591852029164633,0.6,0.1313912743513862,0.0999999999999999,0.4321684137844455,-0.0999999999999999
Melbourne,Australia,Oceania,0.02,3,3,0,35052,51621,0.4686087256486138,0.7,0.2313912743513861,0.7083333333333334,0.23972460768471948,-0.008333333333333333,1.0360140344820377,-0.03601403448203717,0.01999186377637,0.0025626859892187667,0.0,0,0,0.006866271710032067,27.865347782770794,0.6,0.1313912743513862,0.0999999999999999,0.4321684137844455,-0.10833333333333323
Mexico City,Mexico,Latin America,0.01,3,3,0,59012,90635,0.4265999557561695,0.625,0.1984000442438305,0.625,0.1984000442438305,0.0,1.0,0.0,0.0099961383571467,0.0019723701406449,0.0,0,0,0.0069628125005715665,32.527843952178955,0.525,0.0984000442438305,0.0999999999999999,0.5040321456637458,-0.0999999999999999
Mexico City,Mexico,Latin America,0.02,3,3,0,59012,90635,0.4265999557561695,0.625,0.1984000442438305,0.625,0.1984000442438305,0.0,1.0,0.0,0.0200033099795884,0.0019285549648108333,0.0,0,0,0.012883027168549499,62.18511978785197,0.525,0.0984000442438305,0.0999999999999999,0.5040321456637458,-0.0999999999999999
Miami,United States,North America,0.01,3,3,0,17983,28736,0.4188310741874362,0.6,0.1811689258125637,0.625,0.20616892581256377,-0.025000000000000005,1.137992759452937,-0.1379927594529366,0.0099874721603563,0.003048546044218067,0.0,0,0,0.006274971874413333,6.773460944493611,0.525,0.1061689258125638,0.0749999999999999,0.4139782783588092,-0.09999999999999991
Miami,United States,North America,0.02,3,3,0,17983,28736,0.4188310741874362,0.6,0.1811689258125637,0.6166666666666667,0.19783559247923044,-0.016666666666666666,1.0919951729686248,-0.0919951729686244,0.0200097438752783,0.0027715897064489333,0.0,0,0,0.0108244283179666,13.652755419413248,0.525,0.1061689258125638,0.0749999999999999,0.4139782783588092,-0.09166666666666656
Milan,Italy,Europe,0.01,3,3,0,25735,38172,0.4648772408417771,0.65,0.1851227591582229,0.6750000000000002,0.2101227591582229,-0.025000000000000005,1.135045523919794,-0.1350455239197938,0.0100073352195326,0.0021076046189602332,0.0,0,0,0.0032767137957772,12.776019811630249,0.6,0.1351227591582228,0.05,0.2700910478395876,-0.07500000000000001
Milan,Italy,Europe,0.02,3,3,0,25735,38172,0.4648772408417771,0.65,0.1851227591582229,0.6749999999999999,0.21012275915822287,-0.024999999999999967,1.1350455239197936,-0.1350455239197936,0.0199884732264487,0.002145488642187133,0.0,0,0,0.006217837294610967,23.402355988820393,0.6,0.1351227591582228,0.05,0.2700910478395876,-0.07499999999999997
Montevideo,Uruguay,Latin America,0.01,3,3,0,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.6083333333333333,0.20136502066565146,-0.008333333333333333,1.043170805003569,-0.04317080500356867,0.0099777282850779,0.001520801130308,0.0,0,0,0.004956174318199533,10.873244365056356,0.525,0.1180316873323182,0.0749999999999999,0.3885372450321174,-0.08333333333333323
Montevideo,Uruguay,Latin America,0.02,3,3,0,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.6166666666666667,0.20969835399898484,-0.016666666666666666,1.0863416100071377,-0.08634161000713735,0.02,0.0015831320763719668,0.0,0,0,0.009641635559112934,22.18967843055725,0.525,0.1180316873323182,0.0749999999999999,0.3885372450321174,-0.09166666666666656
Montreal,Canada,North America,0.01,3,3,0,20313,32065,0.4231662575553621,0.625,0.2018337424446379,0.6333333333333333,0.21016707577797122,-0.008333333333333333,1.0412881078872092,-0.041288107887208866,0.0100109153282395,0.0019248274915127331,0.0,0,0,0.006841873508127633,11.322589238484701,0.525,0.1018337424446379,0.0999999999999999,0.495457294646506,-0.10833333333333323
Montreal,Canada,North America,0.02,3,3,0,20313,32065,0.4231662575553621,0.625,0.2018337424446379,0.6416666666666667,0.21850040911130456,-0.016666666666666666,1.082576215774418,-0.08257621577441777,0.0199906440043661,0.0020079768295239004,0.0,0,0,0.012488196790055599,20.32839910189311,0.525,0.1018337424446379,0.0999999999999999,0.495457294646506,-0.11666666666666656
Mumbai,India,Asia,0.01,3,3,0,18270,24999,0.4825037154272258,0.725,0.2424962845727741,0.725,0.24249628457277414,0.0,1.0000000000000002,0.0,0.0100004000160006,0.002157798063134633,0.0,0,0,0.004825599073889533,7.898188193639119,0.625,0.1424962845727742,0.0999999999999999,0.4123774521996421,-0.0999999999999999
Mumbai,India,Asia,0.02,3,3,0,18270,24999,0.4825037154272258,0.725,0.2424962845727741,0.725,0.24249628457277414,0.0,1.0000000000000002,0.0,0.0200008000320012,0.0021445866228363333,0.0,0,0,0.008372407888097835,15.115974346796671,0.625,0.1424962845727742,0.0999999999999999,0.4123774521996421,-0.0999999999999999
Nairobi,Kenya,Africa,0.01,3,3,0,22960,28157,0.5433092136999518,0.825,0.2816907863000482,0.7833333333333333,0.24002411963338152,0.04166666666666657,0.8520836722636552,0.14791632773634478,0.0100152715133004,0.0020622782220755336,0.0,0,0,0.005436781517561567,9.22619342803955,0.675,0.1316907863000482,0.1499999999999999,0.5324987798508419,-0.10833333333333334
Nairobi,Kenya,Africa,0.02,3,3,0,22960,28157,0.5433092136999518,0.825,0.2816907863000482,0.775,0.23169078630004822,0.0499999999999999,0.8225004067163861,0.17749959328361378,0.0199950278793905,0.0021024022715013,0.0,0,0,0.008546871638396,16.82893904050191,0.675,0.1316907863000482,0.1499999999999999,0.5324987798508419,-0.1
New York City,United States,North America,0.01,3,3,0,20109,34130,0.3876426827190641,0.575,0.1873573172809358,0.575,0.18735731728093583,0.0,1.0000000000000002,0.0,0.0099912100791092,0.0022503082825352998,0.0,0,0,0.008752809773969767,10.221763134002686,0.5,0.1123573172809359,0.0749999999999999,0.4003046216099479,-0.0749999999999999
New York City,United States,North America,0.02,3,3,0,20109,34130,0.3876426827190641,0.575,0.1873573172809358,0.5833333333333334,0.19569065061426913,-0.008333333333333333,1.0444782912899946,-0.04447829128999426,0.0200117198945209,0.0020399338141291333,0.0,0,0,0.016684504148653398,20.769668738047283,0.5,0.1123573172809359,0.0749999999999999,0.4003046216099479,-0.08333333333333323
Osaka,Japan,Asia,0.01,3,3,0,92460,138690,0.4467357272621854,0.625,0.1782642727378145,0.625,0.17826427273781462,0.0,1.0000000000000004,0.0,0.010000721032518567,0.001642670516900184,0.0,0,0,0.008641850986841148,60.28498490651449,0.525,0.0782642727378146,0.0999999999999999,0.5609649003930072,-0.0999999999999999
Osaka,Japan,Asia,0.02,3,3,0,92460,138690,0.4467357272621854,0.625,0.1782642727378145,0.6333333333333333,0.18659760607114792,-0.00833333333333334,1.0467470750327512,-0.046747075032750655,0.020001442065037133,0.0015280377783696423,0.0,0,0,0.016350913060463407,124.1721162001292,0.525,0.0782642727378146,0.0999999999999999,0.5609649003930072,-0.10833333333333324
Panama City,Panama,Latin America,0.01,3,3,0,9245,12302,0.4936399020906064,0.725,0.2313600979093936,0.725,0.23136009790939357,0.0,1.0,0.0,0.0099983742480897,0.0018899006821344998,0.0,0,0,0.004322198449614167,4.55556591351827,0.625,0.1313600979093936,0.0999999999999999,0.4322266497274845,-0.0999999999999999
Panama City,Panama,Latin America,0.02,3,3,0,9245,12302,0.4936399020906064,0.725,0.2313600979093936,0.7333333333333334,0.23969343124272693,-0.008333333333333333,1.0360188874772904,-0.0360188874772904,0.0199967484961794,0.0019996198742264003,0.0,0,0,0.010078022168197167,7.7161266803741455,0.625,0.1313600979093936,0.0999999999999999,0.4322266497274845,-0.10833333333333323
Paris,France,Europe,0.01,3,3,0,36946,55181,0.453974052043998,0.65,0.196025947956002,0.6583333333333333,0.20435928128933534,-0.008333333333333333,1.0425113788262552,-0.042511378826254935,0.0100034432141497,0.0019085479960128666,0.0,0,0,0.0028748165884264665,20.768015066782635,0.575,0.1210259479560019,0.075,0.3826024094362946,-0.08333333333333333
Paris,France,Europe,0.02,3,3,0,36946,55181,0.453974052043998,0.65,0.196025947956002,0.65,0.196025947956002,0.0,1.0000000000000002,0.0,0.0200068864282995,0.0017424769855681331,0.0,0,0,0.005749962081788933,41.14689485232035,0.575,0.1210259479560019,0.075,0.3826024094362946,-0.075
Prague,Czechia,Europe,0.01,3,3,0,19787,27325,0.4768012005095185,0.7,0.2231987994904814,0.7166666666666667,0.23986546615714807,-0.016666666666666666,1.0746718472711922,-0.07467184727119221,0.0099908508691674,0.0017841771093725,0.0,0,0,0.0037186674409016665,9.962735652923584,0.625,0.1481987994904814,0.0749999999999999,0.3360233127203644,-0.09166666666666656
Prague,Czechia,Europe,0.02,3,3,0,19787,27325,0.4768012005095185,0.7,0.2231987994904814,0.6999999999999998,0.2231987994904814,0.0,1.0000000000000002,0.0,0.0199817017383348,0.0017482650846693667,0.0,0,0,0.006016904540066433,19.268881797790527,0.625,0.1481987994904814,0.0749999999999999,0.3360233127203644,-0.0749999999999999
Quito,Ecuador,Latin America,0.01,3,3,0,26144,35253,0.4811776588774842,0.725,0.2438223411225157,0.7166666666666667,0.23548900778918236,0.008333333333333333,0.9658221092662468,0.0341778907337536,0.0100133321986781,0.0017008571879344667,0.0,0,0,0.004447904777093634,15.406415224075317,0.6,0.1188223411225157,0.125,0.5126683610063036,-0.11666666666666667
Quito,Ecuador,Latin America,0.02,3,3,0,26144,35253,0.4811776588774842,0.725,0.2438223411225157,0.7083333333333334,0.22715567445584903,0.016666666666666666,0.931644218532493,0.0683557814675072,0.01999829801719,0.0017768207032670001,0.0,0,0,0.007675887234629367,26.20204250017802,0.6,0.1188223411225157,0.125,0.5126683610063036,-0.10833333333333334
Rio de Janeiro,Brazil,Latin America,0.01,3,3,0,14909,20774,0.479348377866999,0.7,0.2206516221330009,0.725,0.24565162213300087,-0.025000000000000005,1.1133007759395983,-0.1133007759395982,0.0100125156445556,0.0017240146924559334,0.0,0,0,0.004344145316856433,8.477148612340292,0.6,0.1206516221330009,0.0999999999999999,0.4532031037583923,-0.1249999999999999
Rio de Janeiro,Brazil,Latin America,0.02,3,3,0,14909,20774,0.479348377866999,0.7,0.2206516221330009,0.7083333333333334,0.22898495546633424,-0.008333333333333333,1.0377669253131996,-0.0377669253131994,0.0199768941946664,0.0016503909280123667,0.0,0,0,0.0076350920633192,19.438626527786255,0.6,0.1206516221330009,0.0999999999999999,0.4532031037583923,-0.10833333333333323
Riyadh,Saudi Arabia,Middle East,0.01,3,3,0,52112,79423,0.4665628855078422,0.675,0.2084371144921578,0.6750000000000002,0.20843711449215782,0.0,1.0000000000000002,0.0,0.009997104113418,0.0017353710265658,0.0,0,0,0.0066366917294705995,32.92768573760986,0.575,0.1084371144921577,0.1,0.4797610072641956,-0.1
Riyadh,Saudi Arabia,Middle East,0.02,3,3,0,52112,79423,0.4665628855078422,0.675,0.2084371144921578,0.6750000000000002,0.20843711449215782,0.0,1.0000000000000002,0.0,0.019994208226836,0.0016298037464042,0.0,0,0,0.012495024350532432,65.49845027923584,0.575,0.1084371144921577,0.1,0.4797610072641956,-0.1
Rome,Italy,Europe,0.01,3,3,0,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.6999999999999998,0.22946702892110812,-0.0249999999999999,1.1222691019276565,-0.12226910192765568,0.0100102530894177,0.0020463176568500333,0.0,0,0,0.0031760346063524664,12.858697017033895,0.6,0.1294670289211081,0.075,0.366807305782969,-0.0999999999999999
Rome,Italy,Europe,0.02,3,3,0,25843,37062,0.4705329710788918,0.675,0.2044670289211081,0.6833333333333332,0.21280036225444152,-0.0083333333333333,1.0407563673092195,-0.04075636730921856,0.0199935243645782,0.0020398166935433,0.0,0,0,0.005900586197384368,24.319204568862915,0.6,0.1294670289211081,0.075,0.366807305782969,-0.0833333333333333
San Francisco,United States,North America,0.01,3,3,0,11502,18546,0.4019767215033488,0.6,0.1980232784966512,0.6,0.19802327849665122,0.0,1.0,0.0,0.009975196807937,0.002248726954387333,0.0,0,0,0.007783365963670433,5.778703848520915,0.525,0.1230232784966512,0.0749999999999999,0.3787433506271753,-0.0749999999999999
San Francisco,United States,North America,0.02,3,3,0,11502,18546,0.4019767215033488,0.6,0.1980232784966512,0.6,0.19802327849665116,0.0,1.0,0.0,0.0200043135986196,0.0022257007771187,0.0,0,0,0.0138229630518698,10.669776995976767,0.525,0.1230232784966512,0.0749999999999999,0.3787433506271753,-0.0749999999999999
Santiago,Chile,Latin America,0.01,3,3,0,60718,88302,0.4543405779204741,0.65,0.1956594220795258,0.65,0.1956594220795259,0.0,1.0000000000000009,0.0,0.0099997735045638,0.0016756786483234332,0.0,0,0,0.0071040885123819,36.867364724477135,0.55,0.0956594220795259,0.0999999999999999,0.5110921770961532,-0.0999999999999999
Santiago,Chile,Latin America,0.02,3,3,0,60718,88302,0.4543405779204741,0.65,0.1956594220795258,0.65,0.1956594220795259,0.0,1.0000000000000009,0.0,0.0199995470091277,0.0016547473920699334,0.0,0,0,0.013202328959910801,77.90377553304036,0.55,0.0956594220795259,0.0999999999999999,0.5110921770961532,-0.0999999999999999
Sao Paulo,Brazil,Latin America,0.01,3,3,0,51289,77333,0.4525467568643056,0.675,0.2224532431356944,0.65,0.19745324313569443,0.025000000000000005,0.8876168328786728,0.1123831671213274,0.0099957327402273,0.001808111863998,0.0,0,0,0.00356412022245,32.53476492563883,0.575,0.1224532431356943,0.1,0.4495326684853096,-0.075
Sao Paulo,Brazil,Latin America,0.02,3,3,0,51289,77333,0.4525467568643056,0.675,0.2224532431356944,0.65,0.19745324313569443,0.025000000000000005,0.8876168328786728,0.1123831671213274,0.0200043965706748,0.0017461903402594334,0.0,0,0,0.007031600982951566,58.96500460306803,0.575,0.1224532431356943,0.1,0.4495326684853096,-0.075
Seattle,United States,North America,0.01,3,3,0,17570,26501,0.4417716876708675,0.65,0.2082283123291324,0.65,0.2082283123291325,0.0,1.0000000000000009,0.0,0.0099996226557488,0.0024318729427094,0.0,0,0,0.006673576074492166,7.52313232421875,0.55,0.1082283123291325,0.0999999999999999,0.480242090431664,-0.0999999999999999
Seattle,United States,North America,0.02,3,3,0,17570,26501,0.4417716876708675,0.65,0.2082283123291324,0.6666666666666666,0.22489497899579916,-0.016666666666666666,1.080040348405278,-0.08004034840527739,0.0199992453114976,0.002415087636542933,0.0,0,0,0.009029023465013733,14.372416973114014,0.55,0.1082283123291325,0.0999999999999999,0.480242090431664,-0.11666666666666656
Seoul,South Korea,Asia,0.01,3,3,0,50914,76060,0.4516653899369949,0.675,0.2233346100630051,0.6750000000000002,0.22333461006300506,0.0,1.0000000000000002,0.0,0.0100052590060478,0.0017350338595213,0.0,0,0,0.0043432042251408,31.232951800028484,0.55,0.0983346100630051,0.125,0.5596982929100696,-0.125
Seoul,South Korea,Asia,0.02,3,3,0,50914,76060,0.4516653899369949,0.675,0.2233346100630051,0.6750000000000002,0.22333461006300506,0.0,1.0000000000000002,0.0,0.019997370496976,0.0017811123226298,0.0,0,0,0.007880335605228033,56.66271551450094,0.55,0.0983346100630051,0.125,0.5596982929100696,-0.125
Singapore,Singapore,Asia,0.01,3,3,0,13478,19430,0.4668204315025708,0.675,0.2081795684974292,0.6750000000000002,0.20817956849742916,0.0,1.0000000000000002,0.0,0.0099845599588265,0.0019779408441570334,0.0,0,0,0.0035271329233510997,6.718570868174235,0.6,0.1331795684974291,0.075,0.3602659018909737,-0.075
Singapore,Singapore,Asia,0.02,3,3,0,13478,19430,0.4668204315025708,0.675,0.2081795684974292,0.6750000000000002,0.20817956849742916,0.0,1.0000000000000002,0.0,0.0200205867215645,0.001959784306360167,0.0,0,0,0.007004722309028767,12.96131157875061,0.6,0.1331795684974291,0.075,0.3602659018909737,-0.075
Sydney,Australia,Oceania,0.01,3,3,0,22215,31013,0.487296324811841,0.7,0.2127036751881589,0.7166666666666667,0.22937034185482563,-0.016666666666666666,1.0783562702991534,-0.07835627029915326,0.0099958082094605,0.002012781613241567,0.0,0,0,0.0031030182623901334,10.467297871907553,0.625,0.137703675188159,0.0749999999999999,0.3526032163461892,-0.09166666666666656
Sydney,Australia,Oceania,0.02,3,3,0,22215,31013,0.487296324811841,0.7,0.2127036751881589,0.7083333333333334,0.22103700852149225,-0.008333333333333333,1.0391781351495768,-0.03917813514957663,0.019991616418921,0.0018881596637476,0.0,0,0,0.007491600344255933,20.76637880007426,0.625,0.137703675188159,0.0749999999999999,0.3526032163461892,-0.08333333333333323
Taipei,Taiwan,Asia,0.01,3,3,0,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6,0.16831538981640393,0.0,1.0000000000000007,0.0,0.01,0.0018133701255980334,0.0,0,0,0.004211206158064667,9.221514542897543,0.55,0.118315389816404,0.0499999999999999,0.2970613682714292,-0.0499999999999999
Taipei,Taiwan,Asia,0.02,3,3,0,16388,24900,0.431684610183596,0.6,0.1683153898164039,0.6083333333333333,0.17664872314973726,-0.008333333333333333,1.0495102280452389,-0.0495102280452383,0.02,0.0018233247383910667,0.0,0,0,0.008073282639456501,17.305260658264157,0.55,0.118315389816404,0.0499999999999999,0.2970613682714292,-0.05833333333333323
Tehran,Iran,Middle East,0.01,3,3,0,85612,108037,0.5095652255940534,0.7,0.1904347744059465,0.7083333333333334,0.19876810773927986,-0.008333333333333333,1.043759514822484,-0.0437595148224836,0.0099965752473689,0.0018707044327489,0.0,0,0,0.0058232598962400005,41.1935605208079,0.6,0.0904347744059466,0.0999999999999999,0.5251141778698029,-0.10833333333333323
Tehran,Iran,Middle East,0.02,3,3,0,85612,108037,0.5095652255940534,0.7,0.1904347744059465,0.725,0.2154347744059466,-0.025000000000000005,1.1312785444674514,-0.1312785444674508,0.0200024065829299,0.0018110739177000332,0.0,0,0,0.010587525157198366,82.07812444368999,0.6,0.0904347744059466,0.0999999999999999,0.5251141778698029,-0.1249999999999999
Tel Aviv,Israel,Middle East,0.01,3,3,0,21205,30263,0.4704556407107436,0.675,0.2045443592892564,0.6833333333333332,0.2128776926225897,-0.0083333333333333,1.0407409588917031,-0.0407409588917029,0.0100122261507451,0.0019002229742838333,0.0,0,0,0.0033142765380176,10.624746004740397,0.6,0.1295443592892564,0.075,0.3666686300253277,-0.0833333333333333
Tel Aviv,Israel,Middle East,0.02,3,3,0,21205,30263,0.4704556407107436,0.675,0.2045443592892564,0.6916666666666668,0.221211025955923,-0.0166666666666666,1.081481917783406,-0.0814819177834058,0.0199914086508277,0.0020274944898289,0.0,0,0,0.0064953705094788336,18.80623706181844,0.6,0.1295443592892564,0.075,0.3666686300253277,-0.09166666666666659
Tokyo,Japan,Asia,0.01,3,3,0,62113,98086,0.4276266169078313,0.625,0.1973733830921686,0.625,0.1973733830921686,0.0,1.0000000000000004,0.0,0.0100014273188834,0.0015961044118817998,0.0,0,0,0.0048033595142499,42.00005586942037,0.525,0.0973733830921687,0.0999999999999999,0.506653928880078,-0.0999999999999999
Tokyo,Japan,Asia,0.02,3,3,0,62113,98086,0.4276266169078313,0.625,0.1973733830921686,0.625,0.1973733830921686,0.0,1.0000000000000004,0.0,0.0200028546377668,0.0015073658336143669,0.0,0,0,0.009302831522470967,84.07567087809245,0.525,0.0973733830921687,0.0999999999999999,0.506653928880078,-0.0999999999999999
Toronto,Canada,North America,0.01,3,3,0,12443,18430,0.4503249767873723,0.65,0.1996750232126277,0.6583333333333333,0.20800835654596103,-0.008333333333333333,1.041734480353406,-0.041734480353406204,0.0099837221920781,0.0015588997190421332,0.0,0,0,0.008232697274627101,7.731738885243733,0.575,0.1246750232126276,0.075,0.3756103231806559,-0.08333333333333333
Toronto,Canada,North America,0.02,3,3,0,12443,18430,0.4503249767873723,0.65,0.1996750232126277,0.6666666666666666,0.21634168987929436,-0.016666666666666666,1.0834689607068124,-0.08346896070681241,0.0200217037438958,0.0015717542327831336,0.0,0,0,0.0122296668782094,14.377687374750773,0.575,0.1246750232126276,0.075,0.3756103231806559,-0.09166666666666666
Tunis,Tunisia,Africa,0.01,3,3,0,46721,67495,0.4801932298410621,0.7,0.2198067701589378,0.6999999999999998,0.2198067701589378,0.0,1.0000000000000002,0.0,0.0100007407956144,0.0019417742993440002,0.0,0,0,0.0043733907578689,24.79892651240031,0.6,0.1198067701589378,0.0999999999999999,0.4549450407177723,-0.0999999999999999
Tunis,Tunisia,Africa,0.02,3,3,0,46721,67495,0.4801932298410621,0.7,0.2198067701589378,0.6999999999999998,0.2198067701589378,0.0,1.0000000000000002,0.0,0.0200014815912289,0.0018541271267726,0.0,0,0,0.0081613110331948,48.65858809153239,0.6,0.1198067701589378,0.0999999999999999,0.4549450407177723,-0.0999999999999999
Vancouver,Canada,North America,0.01,3,3,0,14876,22751,0.4277066531310511,0.625,0.1972933468689489,0.625,0.19729334686894892,0.0,1.0,0.0,0.0100215375148345,0.0021759051302650003,0.0,0,0,0.0060336943355404,7.84670893351237,0.55,0.1222933468689489,0.0749999999999999,0.3801445978298413,-0.0749999999999999
Vancouver,Canada,North America,0.02,3,3,0,14876,22751,0.4277066531310511,0.625,0.1972933468689489,0.6166666666666667,0.18896001353561553,0.008333333333333333,0.9577617113522399,0.0422382886477602,0.0199991209177618,0.0020774636314318667,0.0,0,0,0.011949832606132768,13.925006628036499,0.55,0.1222933468689489,0.0749999999999999,0.3801445978298413,-0.06666666666666657
Vienna,Austria,Europe,0.01,3,3,0,17629,26142,0.4456985030858935,0.675,0.2293014969141065,0.6749999999999999,0.2293014969141065,3.353798720221827e-17,1.0,1.6653345369377348e-16,0.0099839338994721,0.0021365116347388,0.0,0,0,0.003644060013930233,8.515954812367758,0.6,0.1543014969141065,0.075,0.3270802895285683,-0.07499999999999997
Vienna,Austria,Europe,0.02,3,3,0,17629,26142,0.4456985030858935,0.675,0.2293014969141065,0.6583333333333333,0.21263483024743982,0.016666666666666666,0.927315491215874,0.07268450878412626,0.0200061204192487,0.0019544719797618,0.0,0,0,0.0076655189244625,16.961393117904663,0.6,0.1543014969141065,0.075,0.3270802895285683,-0.058333333333333334
Warsaw,Poland,Europe,0.01,3,3,0,17582,24341,0.4800796812749004,0.7,0.2199203187250994,0.6999999999999998,0.2199203187250995,0.0,1.0000000000000009,0.0,0.0099831559919477,0.002229832468792933,0.0,0,0,0.003983450460230733,7.421317418416341,0.6,0.1199203187250995,0.0999999999999999,0.4547101449275365,-0.0999999999999999
Warsaw,Poland,Europe,0.02,3,3,0,17582,24341,0.4800796812749004,0.7,0.2199203187250994,0.6833333333333332,0.2032536520584329,0.0166666666666666,0.9242149758454116,0.07578502415458914,0.0200073949303644,0.002038890804842267,0.0,0,0,0.007302182409916934,15.14999794960022,0.6,0.1199203187250995,0.0999999999999999,0.4547101449275365,-0.08333333333333329
