city,country,macro_region,n_nodes,n_edges,mean_degree,kappa,kappa_minus_1,pc_cebh,pc_nb,pc_road_rank,road_gap_cebh,road_minus_nb,nb_minus_cebh,abs_error_cebh,abs_error_nb,nb_improvement_over_cebh,rho_nb,nb_iterations,nb_converged,runtime_seconds,status,ipr_directed,top1_directed_weight_share,top5pct_directed_weight_share,node_nb_entropy,node_nb_ipr,top1_node_weight_share,top5pct_node_weight_share,road_minus_spatial,spatial_null_gap,spatial_fraction_of_road_gap,pc_geometry_null_mean,geometry_null_gap_mean,road_minus_geometry_mean,geometry_fraction_of_road_gap_mean,remaining_fraction_after_geometry_mean,accepted_swaps_per_edge_mean,acceptance_rate_mean,length_bin_tvd_mean,null_mobility_index_mean,geometry_vs_spatial_residual_change,dead_end_share,degree4plus_share,cycle_density,orientation_entropy,orientation_dominance,edge_length_cv,bridge_tunnel_length_share,nb_fraction_of_road_gap,nb_improvement_fraction
Tel Aviv,Israel,Middle East,21205,30263,2.85432680971469,3.1255989161682582,2.1255989161682582,0.4704556407107436,0.3986564392632739,0.675,0.2045443592892564,0.2763435607367261,-0.0717992014474696,0.2045443592892564,0.2763435607367261,-0.0717992014474696,2.5084255552174763,343,True,2.1606476306915283,pass,0.0009194011841171,0.0033090299737722,0.9786607079766813,0.6367114490400992,0.0028313086149634,0.0093627338079635,0.9808275812697088,0.075,0.1295443592892564,0.6333313699746725,0.6875,0.21704435928925636,-0.01249999999999995,1.0611114383375546,-0.06111143833755435,0.0150018174007864,0.00196385873205635,0.0,0.0049048235237482,-0.0874999999999999,0.1442584296156566,0.1676962980429144,0.4272105635463334,0.9718194188487436,0.1062353368800185,1.4675484351794932,0.0394369321483989,1.3510201977554164,-0.35102019775541576
Sydney,Australia,Oceania,22215,31013,2.792077425163178,3.052139425402251,2.052139425402251,0.487296324811841,0.3736943603134207,0.7,0.2127036751881589,0.3263056396865793,-0.1136019644984203,0.2127036751881589,0.3263056396865793,-0.1136019644984203,2.675983654560083,146,True,2.5660736560821533,pass,0.008314243493184,0.0158505652690311,0.999574125129435,0.4209098480330469,0.0259565089999729,0.0473700085125335,0.9995328163791672,0.0749999999999999,0.137703675188159,0.647396783653811,0.7125,0.2252036751881589,-0.01249999999999995,1.058767202724365,-0.05876720272436489,0.014993712314190749,0.00195047063849455,0.0,0.0052973093033230004,-0.08749999999999986,0.151114112086428,0.1199639882961962,0.3960837272113436,0.982375162743006,0.1019572437364976,1.278249012356002,0.0476180529671987,1.534085574205182,-0.5340855742051817
Montreal,Canada,North America,20313,32065,3.157091517747256,3.363137377202557,2.363137377202557,0.4231662575553621,0.3553238936772701,0.625,0.2018337424446379,0.2696761063227299,-0.067842363878092,0.2018337424446379,0.2696761063227299,-0.067842363878092,2.8143336763844813,458,True,3.038233995437622,pass,0.0006588488410732,0.0015516049354138,0.970568068918542,0.650068844062714,0.0023708991497437,0.0057150031659281,0.9761574813057068,0.0999999999999999,0.1018337424446379,0.5045427053534941,0.6375,0.21433374244463785,-0.01249999999999995,1.0619321618308137,-0.06193216183081325,0.0150007796663028,0.0019664021605183,0.0,0.00966503514909155,-0.11249999999999985,0.0638999655393098,0.3387978142076502,0.5785949884310541,0.9035635047143024,0.1406206143770466,1.0619092947090425,0.0420511757135412,1.3361299406946334,-0.3361299406946332
Johannesburg,South Africa,Africa,22312,32632,2.9250627465041235,3.2014280460897275,2.2014280460897275,0.454250595097234,0.3595874492525342,0.65,0.195749404902766,0.2904125507474658,-0.0946631458446997,0.195749404902766,0.2904125507474658,-0.0946631458446997,2.780964691839707,327,True,2.519392728805542,pass,0.0010452334797249,0.0022031951008158,0.9942311218452636,0.596342005258215,0.0037158485828339,0.0080054587197144,0.9958228983211276,0.075,0.1207494049027659,0.6168570727596616,0.6750000000000002,0.2207494049027659,-0.025,1.1277143090801132,-0.1277143090801129,0.015000612895317449,0.0025002349515815,0.0,0.0060408976229021,-0.1,0.1390731444962352,0.2273664395840803,0.4625761921835783,0.9805910999329076,0.1029357685707281,1.3004983905486407,0.0431647579266548,1.4835935306762313,-0.4835935306762309
Amsterdam,Netherlands,Europe,23201,32887,2.8349640101719755,3.142791984674796,2.142791984674796,0.466680857102313,0.3518385398802002,0.7,0.2333191428976869,0.3481614601197997,-0.1148423172221127,0.2333191428976869,0.3481614601197997,-0.1148423172221127,2.8422127955069856,508,True,2.904649496078491,pass,0.0051827581880162,0.0140405064829382,0.9987528287332614,0.4727113977389722,0.0161399673498687,0.0426224415130521,0.998599146408314,0.0999999999999999,0.1333191428976869,0.5714025057778861,0.6791666666666667,0.2124858095643536,0.020833333333333252,0.9107088553703934,0.08929114462960686,0.01500592939459355,0.00194037605064,0.0,0.00554771300208475,-0.07916666666666655,0.1549933192534804,0.1897763027455713,0.4175251066764364,0.9888378756553252,0.0795147018578769,1.7667545610657238,0.1479193441551307,1.492211293920587,-0.49221129392058655
New York City,United States,North America,20109,34130,3.394499975135512,3.5796952827424557,2.5796952827424557,0.3876426827190641,0.3408420467320077,0.575,0.1873573172809358,0.2341579532679922,-0.0468006359870564,0.1873573172809358,0.2341579532679922,-0.0468006359870564,2.933910324703177,295,True,2.8527135848999023,pass,0.000605742806358,0.0010308385048875,0.9787348982129632,0.643154963399328,0.002326107181382,0.0039774678049129,0.9805318007586304,0.0749999999999999,0.1123573172809359,0.5996953783900524,0.5791666666666666,0.19152398394760245,-0.00416666666666665,1.0222391456449973,-0.0222391456449971,0.015001464986815049,0.0021451210483321497,0.0,0.012718656961311501,-0.07916666666666655,0.05524889353026,0.510666865582575,0.6972997165448307,0.9430064529272923,0.1127453852915323,1.1208258194790357,0.084407815502832,1.249793478398714,-0.2497934783987138
Los Angeles,United States,North America,22280,34611,3.106912028725314,3.353326976972639,2.353326976972639,0.4249303262083952,0.3524439404217414,0.6,0.1750696737916047,0.2475560595782586,-0.0724863857866538,0.1750696737916047,0.2475560595782586,-0.0724863857866538,2.837330665419812,640,False,3.5936412811279297,pass,0.0009642933347407,0.0019290300304615,0.9908481321803162,0.602245887410953,0.0034914386493218,0.0068502097524036,0.993253848326742,0.0749999999999999,0.1000696737916048,0.5715991332155184,0.6166666666666667,0.19173634045827137,-0.01666666666666665,1.095200192618774,-0.09520019261877385,0.014995232729479049,0.0017938061138108499,0.0,0.0098279456141831,-0.09166666666666655,0.100359066427289,0.3221723518850987,0.5535008976660682,0.9004749494963771,0.1593135130449857,0.8685904407057581,0.0395037642533272,1.414043073347692,-0.4140430733476914
Brisbane,Australia,Oceania,25339,35174,2.776273728244998,3.036163074998578,2.036163074998578,0.4911197989388439,0.3778586524527634,0.7,0.208880201061156,0.3221413475472365,-0.1132611464860804,0.208880201061156,0.3221413475472365,-0.1132611464860804,2.6464922624075977,142,True,2.929360866546631,pass,0.0095414867672075,0.0187695353762671,0.9996597520304448,0.3860300841038353,0.0291385823867564,0.0525405954005732,0.9996170874823532,0.0749999999999999,0.1338802010611561,0.6409425133689843,0.7083333333333334,0.2172135343944893,-0.0083333333333333,1.0398952762923352,-0.0398952762923351,0.0149968726900551,0.00194939291896855,0.0,0.0045577820932171,-0.0833333333333332,0.1551363510793638,0.1108567820355973,0.3881763289790441,0.9376190366949906,0.1627622675840109,1.2734239492701456,0.0530621809140853,1.542230167869859,-0.5422301678698584
Quito,Ecuador,Latin America,26144,35253,2.696832925336597,3.0782344764984537,2.0782344764984537,0.4811776588774842,0.3668531563351949,0.725,0.2438223411225157,0.358146843664805,-0.1143245025422892,0.2438223411225157,0.358146843664805,-0.1143245025422892,2.7258863191742493,200,True,2.481205463409424,pass,0.0011716177265934,0.0021942416557411,0.9972459663865096,0.5743026574066659,0.004063593082868,0.0076328440607702,0.9985059492534272,0.125,0.1188223411225157,0.4873316389936966,0.7125,0.23132234112251565,0.01249999999999995,0.9487331638993699,0.0512668361006304,0.01500581510793405,0.0017388389456007,0.0,0.00606189600586145,-0.11249999999999995,0.2329023867809057,0.1708613831089351,0.3484547123623011,0.9830531937092308,0.0877655802343063,1.3074272821678945,0.0241284467903645,1.4688844427297316,-0.46888444272973123
Boston,United States,North America,24819,35843,2.8883516660622908,3.1598359512317606,2.1598359512317606,0.4629981269779758,0.3752038203768264,0.675,0.2120018730220242,0.2997961796231736,-0.0877943066011494,0.2120018730220242,0.2997961796231736,-0.0877943066011494,2.6652180646659605,309,True,3.314364194869995,pass,0.0023156338012793,0.0046642857678165,0.9935542877683712,0.5327877716372594,0.007609033239736,0.0162653338119865,0.993891188313914,0.1,0.1120018730220241,0.5283060542129674,0.6750000000000002,0.2120018730220242,0.0,1.0000000000000002,0.0,0.01499595457969475,0.0016548368697347,0.0,0.005425495147503449,-0.1,0.1391272815181917,0.1836496232724928,0.4442161247431403,0.9941706946809956,0.072454872639009,1.100633981970601,0.0505598550421312,1.4141204289833267,-0.4141204289833266
Lisbon,Portugal,Europe,26686,36745,2.7538784381323542,3.018097700367397,2.018097700367397,0.4955161486076462,0.3711949924576928,0.75,0.2544838513923538,0.3788050075423072,-0.1243211561499534,0.2544838513923538,0.3788050075423072,-0.1243211561499534,2.694001859720604,434,True,3.2782137393951416,pass,0.0018959242422991,0.0041071223824777,0.9988752749178116,0.5381827982494929,0.0063808589115266,0.0141751249380685,0.9992275802163144,0.125,0.1294838513923538,0.5088096972908523,0.75,0.25448385139235374,0.0,1.0,0.0,0.0149952374472717,0.0018811428015941,0.0,0.00483909281156305,-0.12499999999999994,0.1549126883009818,0.1047740388218541,0.3769766918983737,0.9973324314912948,0.067192815349027,1.7087578152104208,0.073065716779634,1.4885227705795747,-0.48852277057957455
Manila,Philippines,Asia,25142,36895,2.934929599872723,3.22569453855536,2.22569453855536,0.4492979529208324,0.3597422940832757,0.65,0.2007020470791676,0.2902577059167243,-0.0895556588375567,0.2007020470791676,0.2902577059167243,-0.0895556588375567,2.779767673824065,208,True,2.904754400253296,pass,0.0010038004561056,0.0023840865347376,0.9767967199840792,0.613418943273131,0.0035428898918726,0.0086136152676436,0.982344505793185,0.075,0.1257020470791675,0.6263117337790977,0.6583333333333333,0.2090353804125009,-0.0083333333333333,1.0415209184689893,-0.0415209184689891,0.0150020327957717,0.0017590062479239,0.0,0.00821381673478115,-0.0833333333333333,0.1446185665420412,0.2409911701535279,0.4675045740195688,0.9910014927541004,0.0734516872204905,1.3600240024025518,0.0661666652108426,1.4462119850836954,-0.44621198508369553
Rome,Italy,Europe,25843,37062,2.868242851062184,3.1252495817818797,2.1252495817818797,0.4705329710788918,0.3664103236942841,0.675,0.2044670289211082,0.3085896763057159,-0.1041226473846076,0.2044670289211082,0.3085896763057159,-0.1041226473846076,2.729180744466015,299,True,2.9414970874786377,pass,0.002037430520739,0.0050847628748492,0.9996023375367674,0.5294653265597439,0.0069759221433739,0.0173952475926087,0.9996894915029946,0.075,0.1294670289211081,0.6331926942170317,0.6916666666666665,0.2211336955877748,-0.0166666666666666,1.081512734618438,-0.08151273461843705,0.01500188872699795,0.0020430671751966497,0.0,0.00453831040186835,-0.09166666666666659,0.1347753743760399,0.160662461788492,0.4341601207290175,0.9980432202521198,0.0682370082564351,1.373334421364512,0.0700677357026064,1.5092393034418399,-0.5092393034418394
Buenos Aires,Argentina,Latin America,21642,37472,3.462896220312356,3.627321733561059,2.627321733561059,0.3806157377781841,0.3326768827242046,0.575,0.1943842622218158,0.2423231172757953,-0.0479388550539794,0.1943842622218158,0.2423231172757953,-0.0479388550539794,3.005919713480719,366,True,2.310465812683105,pass,0.0012558866462848,0.0036647256117165,0.9889089890898256,0.589855315599676,0.0046289909107141,0.0130024794390124,0.989534980020383,0.0749999999999999,0.1193842622218159,0.614166295446203,0.5666666666666667,0.18605092888848251,0.0083333333333333,0.9571295883829121,0.04287041161708845,0.01482440222032445,0.0011220443703905,0.0,0.00900249576744885,-0.0666666666666666,0.0423251085851584,0.5494871084003327,0.7314943166065982,0.9162399053266254,0.1505924423569598,0.9066170612394072,0.0399307622894422,1.2466190138339261,-0.24661901383392554
Milan,Italy,Europe,25735,38172,2.9665436176413444,3.15110552237242,2.15110552237242,0.4648772408417771,0.3687249294341902,0.65,0.1851227591582229,0.2812750705658098,-0.0961523114075869,0.1851227591582229,0.2812750705658098,-0.0961523114075869,2.712048793485441,204,True,2.7774903774261475,pass,0.0116428612771183,0.0233973594225826,0.9990222774709444,0.410856289023371,0.0333937482578407,0.0709530394311688,0.9990823441703696,0.05,0.1351227591582228,0.7299089521604124,0.675,0.21012275915822284,-0.024999999999999953,1.1350455239197939,-0.1350455239197937,0.01499790422299065,0.0021265466305736497,0.0,0.00474727554519405,-0.07499999999999996,0.083582669516223,0.1587721002525743,0.4833106664076161,0.9919273750097586,0.0823116420412868,1.5700271322431911,0.0872063503546721,1.5193975708054692,-0.5193975708054692
Hanoi,Vietnam,Asia,29320,39886,2.720736698499318,3.045128616557188,2.045128616557188,0.4889668023341342,0.3432466809125981,0.75,0.2610331976658658,0.4067533190874018,-0.145720121421536,0.2610331976658658,0.4067533190874018,-0.145720121421536,2.913356648755572,74,True,2.958216905593872,pass,0.0192454389688128,0.021388846041122,0.9998557124898768,0.2634491387997515,0.0730636090618292,0.0821673271368328,0.9998691434178648,0.15,0.1110331976658657,0.4253604470952897,0.7125,0.2235331976658657,0.03749999999999995,0.8563401117738226,0.14365988822617765,0.015005265005265,0.0019947464554058497,0.0,0.00629399896601975,-0.11249999999999995,0.198738062755798,0.1343792633015006,0.3604024556616644,0.9975283363537362,0.0694479265907837,1.3695489151488358,0.0431940006066433,1.5582436361526104,-0.5582436361526104
Kampala,Uganda,Africa,35927,41391,2.3041723494864588,2.740789060423764,1.7407890604237637,0.574452139397388,0.4049695032481094,0.825,0.2505478606026119,0.4200304967518906,-0.1694826361492786,0.2505478606026119,0.4200304967518906,-0.1694826361492786,2.469321743932254,112,True,3.766265869140625,pass,0.0042333975215659,0.0086445621998339,0.9999869187559448,0.4637384523853251,0.0126687941563024,0.0270286347331529,0.9999887809828052,0.125,0.1255478606026119,0.5010933252459115,0.8249999999999998,0.2505478606026119,0.0,1.0,0.0,0.015003261578603998,0.0016736671723498499,0.0,0.0039972382915236,-0.125,0.361761349402956,0.0348484426754251,0.1521140089626186,0.9988889267165608,0.0637819815902007,1.1242430255644724,0.011979287050863,1.6764481474383495,-0.6764481474383492
Dakar,Senegal,Africa,28624,43129,3.01348518725545,3.173734610123119,2.173734610123119,0.4600377595972308,0.3565317631292726,0.7,0.2399622404027691,0.3434682368707273,-0.1035059964679582,0.2399622404027691,0.3434682368707273,-0.1035059964679582,2.8047991887820003,640,False,3.009117841720581,pass,0.0017282831321427,0.0030329316685899,0.9999961208213604,0.5180681307291883,0.0061936729904577,0.0110972688714778,0.9999962920518606,0.125,0.1149622404027691,0.4790847102019411,0.6875,0.22746224040276916,0.01249999999999995,0.9479084710201944,0.05209152897980565,0.0150015071065872,0.0015914003557789,0.0,0.007826918128006,-0.11249999999999999,0.0750069871436556,0.1714295695919508,0.5067775293460034,0.9939982890016424,0.0778130724106749,1.2227705117015235,0.0137486342764139,1.4313428491675468,-0.43134284916754667
Dhaka,Bangladesh,Asia,35890,47996,2.674616884926164,2.995499624968748,1.995499624968748,0.501127631139325,0.3759001849181792,0.725,0.2238723688606749,0.3490998150818207,-0.1252274462211458,0.2238723688606749,0.3490998150818207,-0.1252274462211458,2.6602806812070767,265,True,3.594604969024658,pass,0.0018454101451414,0.0040650148279336,0.999981191740176,0.5254722511983856,0.0060810348159844,0.0126228521100577,0.9999808172436851,0.0999999999999999,0.1238723688606749,0.5533169166480116,0.725,0.2238723688606748,0.0,1.0000000000000002,0.0,0.015001250104175301,0.0021569989455526503,0.0,0.006096544247240749,-0.0999999999999999,0.2112008916132627,0.1062412928392309,0.3373363053775425,0.929507449422004,0.1384073672806067,1.196725112724371,0.0369262222328286,1.5593698179835673,-0.5593698179835674
Kuala Lumpur,Malaysia,Asia,37213,50999,2.74092387069035,3.0124708327614265,2.0124708327614265,0.4969016115517276,0.3918899894838175,0.7,0.2030983884482723,0.3081100105161824,-0.10501162206791,0.2030983884482723,0.3081100105161824,-0.10501162206791,2.5517365251333968,210,True,4.02620005607605,pass,0.0105001921108582,0.0206455828304138,0.9999349071650416,0.3796423818006206,0.0299616602956794,0.0576901207451786,0.999920611916449,0.0749999999999999,0.1280983884482724,0.6307208512434759,0.6999999999999998,0.2030983884482723,0.0,1.0000000000000004,0.0,0.015000294123414151,0.001712196251245,0.0,0.0053902328636568,-0.0749999999999999,0.1679789320936232,0.1009862144949345,0.3704888076747373,0.9841540457152068,0.0935312457107002,1.4252528310813657,0.0947497582516253,1.5170480320903965,-0.517048032090396
Melbourne,Australia,Oceania,35052,51621,2.9453954125299555,3.133976482439317,2.133976482439317,0.4686087256486138,0.3760990766195062,0.7,0.2313912743513861,0.3239009233804937,-0.0925096490291075,0.2313912743513861,0.3239009233804937,-0.0925096490291075,2.6588738504446927,469,True,4.794942378997803,pass,0.0009066778269236,0.0033517566046016,0.9973052836268724,0.6024056062793033,0.0029798173622181,0.0097864725795899,0.9981217767277744,0.0999999999999999,0.1313912743513862,0.5678315862155549,0.7041666666666666,0.23555794101805275,-0.00416666666666665,1.0180070172410192,-0.01800701724101855,0.014993897832277501,0.00262165181871825,0.0,0.00528686127261565,-0.10416666666666655,0.0936893757845486,0.1504051124044277,0.4727262353075431,0.8187344276672944,0.2678367331124929,1.2774763605784565,0.0306833221001582,1.3997974828066522,-0.3997974828066516
Ho Chi Minh City,Vietnam,Asia,40466,51958,2.567982998072456,2.976481003887755,1.9764810038877552,0.5059497146863499,0.3422357605878768,0.725,0.2190502853136501,0.3827642394121231,-0.163713954098473,0.2190502853136501,0.3827642394121231,-0.163713954098473,2.921962328782492,83,True,3.8263888359069824,pass,0.0060565400655971,0.0137547727903208,0.9996528367189418,0.4311717490174206,0.0196550261369294,0.0447008725986876,0.9997388967870054,0.125,0.0940502853136501,0.429354772028637,0.7458333333333333,0.2398836186469834,-0.020833333333333252,1.0951075379952275,-0.09510753799522725,0.015002502020862951,0.0018281798586545,0.0,0.00809629509560075,-0.14583333333333331,0.2707458112983739,0.1247467009341175,0.2840162111402164,0.995340511512726,0.0741560491165941,1.186493245671193,0.0515452278496507,1.7473806932689315,-0.7473806932689313
Paris,France,Europe,36946,55181,2.987116331943918,3.202769069063627,2.202769069063627,0.453974052043998,0.3579905993984217,0.65,0.196025947956002,0.2920094006015782,-0.0959834526455762,0.196025947956002,0.2920094006015782,-0.0959834526455762,2.793369439533972,108,True,4.236626386642456,pass,0.0053355306261046,0.012114078818417,0.9994811826864154,0.4315539548754866,0.01788629717212,0.03898459022525,0.9994915460863544,0.075,0.1210259479560019,0.6173975905637055,0.6541666666666667,0.20019261462266866,-0.00416666666666665,1.0212556894131277,-0.02125568941312745,0.0150051648212246,0.00182551249079045,0.0,0.00431238933510765,-0.07916666666666665,0.0921344665187029,0.1949602122015915,0.4935852325014886,0.9987429057767454,0.0653667023069534,1.1183577125462305,0.0697776725842024,1.4896466699761588,-0.48964666997615885
Casablanca,Morocco,Africa,36942,55764,3.019002761084944,3.174467398321498,2.174467398321498,0.4598827284198025,0.3671967085714825,0.675,0.2151172715801975,0.3078032914285175,-0.0926860198483199,0.2151172715801975,0.3078032914285175,-0.0926860198483199,2.723335957695081,135,True,3.8160934448242183,pass,0.0049649739263783,0.011915428742945,0.9992255122151372,0.4582299153140148,0.0151538753476286,0.0363859487732645,0.999102547285016,0.1,0.1151172715801974,0.5351372799337537,0.6750000000000002,0.2151172715801975,0.0,1.0000000000000002,0.0,0.01500071730865785,0.00198281218103825,0.0,0.00661513685146855,-0.1,0.0684045260137512,0.1714038222077852,0.509528450002707,0.944477402514563,0.1459902446022523,1.3870344504896426,0.01461853296925,1.430862752988041,-0.43086275298804066
Chennai,India,Asia,42444,56880,2.6802374893977947,3.0062236286919832,2.0062236286919832,0.498448919501551,0.3984179559230881,0.725,0.2265510804984489,0.3265820440769119,-0.1000309635784629,0.2265510804984489,0.3265820440769119,-0.1000309635784629,2.5099270380099115,327,True,4.085104703903198,pass,0.0027362071047289,0.0059030615859564,0.9999593972336228,0.4821155780508783,0.0084640757372723,0.0184344964994738,0.9999603519002505,0.125,0.1015510804984489,0.448248051940517,0.725,0.2265510804984488,0.0,1.0000000000000002,0.0,0.015005274261603349,0.0016545521526361,0.0,0.00786768161407945,-0.125,0.2115257751390067,0.1156582791442842,0.3401423051550278,0.835275051130897,0.1992264416315049,1.029368554648315,0.0206962714819324,1.4415382321654733,-0.44153823216547305
Bogota,Colombia,Latin America,40772,60476,2.966545668596096,3.225213307758449,2.225213307758449,0.4493951193413192,0.3597175824046116,0.65,0.2006048806586808,0.2902824175953884,-0.0896775369367076,0.2006048806586808,0.2902824175953884,-0.0896775369367076,2.779958636759647,346,True,4.331010103225708,pass,0.0012127915722796,0.0025562947063789,0.9996480338719538,0.5452083858415736,0.0043002292930084,0.0093575074193898,0.9997195490648216,0.0999999999999999,0.1006048806586808,0.5015076419294856,0.6541666666666667,0.20477154732534744,-0.00416666666666665,1.0207705149196054,-0.0207705149196048,0.01500595277465435,0.0018529729015854001,0.0,0.009615916438841651,-0.10416666666666655,0.1272932404591386,0.231972922593937,0.4832973609339743,0.9679684786572128,0.0976089688471459,1.0025045670619896,0.0190681782549221,1.4470356685353507,-0.44703566853535065
London,United Kingdom,Europe,48353,62602,2.589373978863773,2.923133446215776,1.923133446215776,0.5199847165924646,0.3867522978719377,0.775,0.2550152834075354,0.3882477021280623,-0.1332324187205268,0.2550152834075354,0.3882477021280623,-0.1332324187205268,2.5856342819483964,252,True,6.140475749969482,pass,0.0162059620730188,0.0258155556162248,0.999999075685533,0.3111168477401008,0.0487567977507078,0.0774536251103152,0.9999984915063732,0.125,0.1300152834075354,0.5098332996762407,0.775,0.2550152834075354,0.0,1.0000000000000002,0.0,0.01499952078208355,0.00178612297085765,0.0,0.0048524856945224,-0.125,0.2249084855127913,0.0824561040679999,0.2947076706719335,0.9878642663018896,0.0796779655602057,1.00244761985679,0.0322442847272134,1.5224487604831534,-0.5224487604831529
Jakarta,Indonesia,Asia,50166,65445,2.609137662958976,2.9518832607533043,1.9518832607533043,0.512325721577254,0.3858448823346029,0.7,0.1876742784227459,0.314155117665397,-0.126480839242651,0.1876742784227459,0.314155117665397,-0.126480839242651,2.5917150797734423,133,True,5.683926582336426,pass,0.0033824558867043,0.0060271328205352,0.9999680410300684,0.4402793432124228,0.0111599424778611,0.0202968174706554,0.99996866619772,0.0749999999999999,0.112674278422746,0.6003714487125479,0.7166666666666667,0.2043409450894126,-0.0166666666666666,1.0888063447305456,-0.0888063447305451,0.01499732599893035,0.0017403837187751,0.0,0.0071896606598442995,-0.0916666666666665,0.2342024478730614,0.0923533867559701,0.3045887652992066,0.9275471687729926,0.1429444571777828,1.4150675243465272,0.0686882198075967,1.6739380606954917,-0.673938060695491
Tunis,Tunisia,Africa,46721,67495,2.8892789109822137,3.082494999629602,2.082494999629602,0.4801932298410621,0.3797013841614978,0.7,0.2198067701589378,0.3202986158385021,-0.1004918456795643,0.2198067701589378,0.3202986158385021,-0.1004918456795643,2.633648550447927,316,True,5.064130544662476,pass,0.0027853457910312,0.0053135416541121,0.9999461585831813,0.47353372239955,0.0089104585439629,0.0182620447363109,0.9999402740928884,0.0999999999999999,0.1198067701589378,0.5450549592822279,0.6999999999999998,0.2198067701589378,0.0,1.0000000000000002,0.0,0.015001111193421651,0.0018979507130583,0.0,0.00626735089553185,-0.0999999999999999,0.1074891376468825,0.1199888701012392,0.4446608591425697,0.9532925921698122,0.1176976072301652,1.4608949825901738,0.0248726700565734,1.457182668244935,-0.45718266824493486
Bangkok,Thailand,Asia,63366,71694,2.2628538964113245,2.75776215582894,1.75776215582894,0.5689051824695883,0.3801789933033387,0.85,0.2810948175304116,0.4698210066966612,-0.1887261891662496,0.2810948175304116,0.4698210066966612,-0.1887261891662496,2.6303399651598216,96,True,5.587737321853638,pass,0.0084575678561537,0.0150997780598251,0.999947194182987,0.3664905430288386,0.0264436002213922,0.045121925658058,0.9999574489784178,0.125,0.1560948175304116,0.5553101935560366,0.875,0.3060948175304117,-0.025,1.088937961288793,-0.0889379612887927,0.015001255335174449,0.0016929863745521,0.0,0.00733191865267645,-0.15,0.3948647539690054,0.0665498847962629,0.1314427295395006,0.9933200450636754,0.0753898513125226,1.4937520868915717,0.1042516099631706,1.6713969002499711,-0.6713969002499712
Addis Ababa,Ethiopia,Africa,51078,72263,2.8295156427424724,3.073509264768969,2.073509264768969,0.482274189457948,0.3591630795797219,0.7,0.2177258105420519,0.3408369204202781,-0.1231111098782261,0.2177258105420519,0.3408369204202781,-0.1231111098782261,2.7842505448225903,640,False,6.7233567237854,pass,0.0020632836644064,0.0036698444391276,0.9999999876842413,0.4820912380073035,0.0072695939812542,0.0131595079249774,0.9999999712308578,0.0999999999999999,0.117725810542052,0.5407067276450178,0.7125,0.2302258105420519,-0.01249999999999995,1.0574116590443732,-0.0574116590443728,0.01500076110872775,0.00184771713554335,0.0,0.005703651929994,-0.11249999999999985,0.1451309761541172,0.1283135596538627,0.4147773992717021,0.9933486376069782,0.0801101531904294,1.0591607692046898,0.0167768169513221,1.5654410451922434,-0.565441045192243
Istanbul,Turkey,Middle East,48682,72909,2.995316544102543,3.167770782756586,2.167770782756586,0.4613033850047454,0.3827002356651567,0.675,0.2136966149952546,0.2922997643348433,-0.0786031493395886,0.2136966149952546,0.2922997643348433,-0.0786031493395886,2.6130111946807086,640,False,6.638388633728027,pass,0.0035576620871565,0.0084101666338665,0.9998691389115671,0.4654441423982914,0.011279025356248,0.0266413157371031,0.9998615610856328,0.1,0.1136966149952545,0.5320468693328593,0.6791666666666667,0.21786328166192126,-0.00416666666666665,1.019498047111131,-0.01949804711113075,0.014998148376743549,0.00166650154045165,0.0,0.00473648094736385,-0.10416666666666666,0.0792284622653136,0.1660572696273776,0.497678813524506,0.999129827160926,0.0666721529577967,1.36275689928241,0.0421991936700258,1.367825898137573,-0.36782589813757266
Lima,Peru,Latin America,49410,75796,3.068042906294272,3.258179851179482,2.258179851179482,0.4428345242198864,0.3549820738031957,0.65,0.2071654757801136,0.2950179261968043,-0.0878524504166906,0.2071654757801136,0.2950179261968043,-0.0878524504166906,2.8170436588141805,640,False,6.766371965408325,pass,0.0009220435648821,0.0020513625077234,0.9986971250957848,0.5725080914078049,0.0032460912154841,0.0076136014012693,0.9989461073470832,0.0999999999999999,0.1071654757801136,0.5172940876203699,0.65,0.2071654757801136,0.0,1.0000000000000009,0.0,0.0150007915985012,0.0017012176496327002,0.0,0.00922053649775895,-0.0999999999999999,0.0817041084800647,0.2385144707549079,0.5340416919651892,0.983948613050614,0.0991872922053934,1.011649536815699,0.0116131952818983,1.4240689723317492,-0.42406897233174895
Seoul,South Korea,Asia,50914,76060,2.9877833208940565,3.2140283986326583,2.2140283986326583,0.4516653899369949,0.3710186529646871,0.675,0.2233346100630051,0.3039813470353129,-0.0806467369723077,0.2233346100630051,0.3039813470353129,-0.0806467369723077,2.695282277614161,640,False,7.199292421340942,pass,0.0042135103442827,0.0076375010353377,0.9998312118447068,0.4491625535732991,0.0139004152392988,0.0267302823249381,0.9998136162300078,0.125,0.0983346100630051,0.4403017070899306,0.6750000000000002,0.223334610063005,0.0,1.0000000000000002,0.0,0.0150013147515119,0.00175807309107555,0.0,0.0061117699151844,-0.125,0.1056487410142593,0.2066229327886239,0.4939113014102211,0.996849950211142,0.067828030502235,1.449217996824657,0.0633409312998243,1.3611027280973444,-0.3611027280973441
